id,Hardness
6807,92.93128230596356
6808,227.36157443944674
6809,116.39208402953527
6810,301.60534244218576
6811,32.45989706447208
6812,222.41434193606713
6813,124.95443158385896
6814,154.89560453354733
6815,304.9997082064692
6816,531.6665446090308
6817,279.98452342724505
6818,252.34011540746934
6819,78.78813634735899
6820,119.60297606598981
6821,88.77553676156948
6822,68.56113575227019
6823,211.7100481363184
6824,358.7916317299802
6825,78.94009589105384
6826,236.84424578635065
6827,160.05778253448148
6828,333.9132463314437
6829,119.06255699473257
6830,250.16483062123302
6831,75.46163235953136
6832,120.817265820258
6833,243.3973177058779
6834,126.32672239203698
6835,242.5043700536674
6836,444.0026883989756
6837,120.87825247499771
6838,190.234900349655
6839,84.07884376259959
6840,1001.8096593221987
6841,207.0610837787715
6842,388.5611080851857
6843,568.6709471439693
6844,146.95812137558755
6845,364.37711379942226
6846,150.9480510611093
6847,77.14640858053795
6848,337.59241241331074
6849,228.93009073674193
6850,117.24229353812127
6851,142.35809440188441
6852,35.2695851280404
6853,30.16166183009574
6854,65.13550584384434
6855,309.79514773590455
6856,323.90430955007355
6857,304.8996106555273
6858,274.1559773726587
6859,311.5921157774354
6860,211.61892922429567
6861,123.36088511562107
6862,116.87600432817048
6863,282.1926331061196
6864,198.31646108838027
6865,234.96007301503522
6866,96.26490866945859
6867,467.31569289619296
6868,258.32180376596784
6869,211.83201926554577
6870,33.98567327970532
6871,216.96421496727734
6872,291.2399587053485
6873,188.8573434395602
6874,179.4579675502123
6875,183.0849230023794
6876,198.41299099799346
6877,145.05424768332108
6878,292.48461009066057
6879,194.18713969639833
6880,143.60239336913088
6881,499.40326951696954
6882,135.22880060309257
6883,43.27117916837496
6884,82.9325796580552
6885,92.8997222141612
6886,218.1252080630139
6887,21.975218966635406
6888,295.36052582422815
6889,34.597968137005786
6890,103.38045449636684
6891,202.67470294954236
6892,153.26028979662465
6893,50.52378545241037
6894,262.90246540316485
6895,34.24144160554141
6896,139.2296421700858
6897,251.63659502915343
6898,263.4195705151573
6899,287.80794585764545
6900,301.73396101912334
6901,229.81027690148565
6902,76.0949035344133
6903,245.7268298245657
6904,148.0667255808537
6905,274.39610887151855
6906,115.47933612669325
6907,153.81793153533113
6908,35.673426138342606
6909,184.39984446230002
6910,118.86684053184403
6911,169.2584007857815
6912,256.0984560866779
6913,46.301963542381706
6914,194.059051132263
6915,102.92197587617366
6916,156.3164908463098
6917,146.9315623840175
6918,142.9260303736129
6919,665.304883168387
6920,93.01890150814613
6921,225.06772796317898
6922,251.55704979918283
6923,211.46492896586344
6924,213.7172126087833
6925,216.26325384405922
6926,391.6067223154114
6927,232.23556514722836
6928,142.1153886432321
6929,59.06839892852317
6930,374.91513967251984
6931,242.43163151976577
6932,386.4073136718958
6933,169.67352635002433
6934,149.1354244023716
6935,149.553957253652
6936,130.22754091833815
6937,358.5423340424085
6938,249.14813836349026
6939,63.0987686495248
6940,80.8902543861878
6941,65.10848493054743
6942,258.51171969018066
6943,445.7630426559948
6944,162.89492553877355
6945,160.30898755187832
6946,85.14100982553666
6947,222.58202965068747
6948,323.3684789028441
6949,173.45521809931773
6950,302.01196964281877
6951,94.47088218739955
6952,125.31709701107525
6953,65.27100273664745
6954,348.8283167650916
6955,112.74285095525306
6956,47.192979354894334
6957,120.04228953619013
6958,124.17310884061241
6959,81.6830519581831
6960,81.50598967479546
6961,129.1503715562304
6962,337.1999883635917
6963,144.79243522694887
6964,647.9327929249097
6965,591.1958568030258
6966,132.58258821901143
6967,209.06259240868923
6968,149.96446003390855
6969,168.16969849973006
6970,132.3719115321389
6971,394.23319556957176
6972,18.89081178336607
6973,62.14861377274677
6974,763.6777141146877
6975,108.8052387217178
6976,84.16609344681811
6977,277.2005001831328
6978,228.87064162543612
6979,118.00170260170458
6980,128.62727110332642
6981,149.59123521490505
6982,140.8683261691409
6983,118.80223044105547
6984,67.03423846320565
6985,134.91328288541771
6986,562.8038722731479
6987,195.564736301682
6988,293.4451750066653
6989,282.5661998692139
6990,241.42784238346448
6991,312.2375186555192
6992,152.3091326190985
6993,190.31322645736336
6994,308.7425260490686
6995,133.83153063365805
6996,222.78012668683147
6997,108.06730091335312
6998,171.02996157504498
6999,1010.7679081766047
7000,83.47117287005047
7001,64.13135825399556
7002,111.74098818010323
7003,192.56739946452058
7004,146.98801852624416
7005,417.7187079958307
7006,143.2058023010747
7007,118.51481985453971
7008,313.0775558490987
7009,105.3565202499622
7010,440.067702788959
7011,282.5531260071615
7012,309.9151322502966
7013,98.95472684736959
7014,109.4920281251163
7015,324.76017543423563
7016,111.44821400176413
7017,88.15423174539838
7018,231.7454739842278
7019,154.11218000201163
7020,256.6323552329089
7021,100.69152457071267
7022,31.581154208377445
7023,183.92217891376475
7024,418.739874249475
7025,88.74603126162995
7026,451.97250909975605
7027,716.5564393046735
7028,118.74623763824158
7029,107.20006105614955
7030,109.35018915835352
7031,419.7213188653343
7032,618.4924493594773
7033,191.01163381261145
7034,84.89891009904471
7035,400.1039878407703
7036,158.858562518715
7037,54.07259969182729
7038,214.3300830475876
7039,154.59558632813904
7040,225.75555969967485
7041,124.76773565478157
7042,45.65758985027301
7043,104.56017081961927
7044,159.12254463735272
7045,55.88076883544907
7046,547.1371924708268
7047,75.899516838527
7048,349.06678381833615
7049,360.6104676723487
7050,53.93196260365018
7051,137.51719288595274
7052,56.14274723364519
7053,1000.0821489432963
7054,325.97384475893267
7055,199.89649301524494
7056,369.90374780815597
7057,157.061587280798
7058,158.48123877448654
7059,144.4269062161362
7060,237.9645291152487
7061,77.30152623669663
7062,189.51947863806726
7063,154.71322059550116
7064,249.7072651326902
7065,502.35942899711335
7066,262.54344130543774
7067,255.56029315803698
7068,231.39549278480143
7069,444.22142421128933
7070,263.7002641035095
7071,280.04857539744916
7072,164.48332058557745
7073,190.8391609826115
7074,79.23349753632482
7075,47.22910154359847
7076,39.923604014572796
7077,321.9282570126062
7078,530.3378005367138
7079,178.7948118706148
7080,260.58527293303234
7081,331.9844315207239
7082,490.4108841621456
7083,47.360860090634006
7084,322.3083154206559
7085,535.996403520583
7086,106.58629859640429
7087,217.4338652943339
7088,73.32187515989573
7089,193.65040834824566
7090,199.66104788967206
7091,315.4046815614306
7092,327.558924387919
7093,296.33699788122186
7094,131.82970671304437
7095,198.37068123847774
7096,139.3587870730152
7097,125.76912538722596
7098,779.1131606023613
7099,121.10507680997821
7100,116.06121832783292
7101,355.17687275149495
7102,398.1561785931771
7103,225.79315421690836
7104,181.83963341608998
7105,102.434406161269
7106,385.7816076517543
7107,270.71954238353527
7108,404.6171917390936
7109,397.13269741307596
7110,100.40469371361714
7111,347.4478187453204
7112,309.8594016078701
7113,83.95732566612014
7114,402.0360112195359
7115,257.5739897426815
7116,81.11719173944452
7117,175.889295602519
7118,207.73676381704917
7119,470.35499381412467
7120,132.8083714836946
7121,370.3397111928873
7122,354.5959672922597
7123,484.4264010992319
7124,78.30821306294115
7125,1014.6508215164693
7126,214.84657167255932
7127,245.53262370766626
7128,139.39076017459445
7129,84.13159383569416
7130,176.51328795350008
7131,54.63352681546184
7132,227.88649219746907
7133,247.11877535426046
7134,356.8317470807193
7135,481.91825663236375
7136,197.68903863891663
7137,176.71658785984997
7138,58.66180164795163
7139,267.34635054349224
7140,253.67891120511396
7141,237.13424010082613
7142,122.70786559258187
7143,350.27053622680205
7144,265.8152694787599
7145,99.63619594619492
7146,64.67337490439935
7147,22.92332804209067
7148,51.39256952411768
7149,78.03472307785665
7150,192.4160284965088
7151,302.59605377311266
7152,48.04742073954981
7153,300.0842454062393
7154,297.3127936867183
7155,371.9359502305085
7156,123.34273187824138
7157,183.53330008969263
7158,139.98241878072602
7159,328.65716440942265
7160,307.74000194680895
7161,295.5369048354825
7162,38.24646219583672
7163,204.45137932114602
7164,547.1521300278135
7165,141.0974604392272
7166,187.66619721042622
7167,176.9115113787709
7168,104.06222420006812
7169,78.34950898400544
7170,131.62620678527122
7171,247.24176007866086
7172,516.9492659791869
7173,286.9963586012532
7174,227.96489870602878
7175,245.28032243831518
7176,127.84881944408663
7177,190.03906591138315
7178,81.5152058559767
7179,305.23412549089386
7180,202.24857479952553
7181,77.1863483395651
7182,138.0370454224423
7183,98.12108711960151
7184,23.832037969208727
7185,219.4645792910864
7186,384.7050744149723
7187,247.16097076231418
7188,118.26736104783521
7189,67.22266172676363
7190,46.21799948509498
7191,723.7740920492504
7192,249.55850739790938
7193,74.61798926180742
7194,182.29796954805946
7195,282.7193199426121
7196,239.1334892571056
7197,89.43940667809122
7198,246.36577309739067
7199,135.01292510904707
7200,119.47010916282319
7201,94.07573289952732
7202,216.6022085376558
7203,239.04967040095548
7204,648.086739159453
7205,211.566157342871
7206,255.14905708726542
7207,181.99189535869513
7208,65.69987122137881
7209,183.4060284573461
7210,91.62209180484325
7211,137.62603114765304
7212,71.08426075125219
7213,235.18607930649074
7214,229.21697493319363
7215,133.55836378585468
7216,351.2627685382012
7217,106.6866472076155
7218,128.91076472581918
7219,256.9601550050241
7220,244.38697673463216
7221,306.8871764076099
7222,260.5902133877322
7223,103.43007322265528
7224,103.7849357276435
7225,344.24288022241035
7226,210.16825813339264
7227,185.9736131020222
7228,532.0050790120227
7229,127.64758240000299
7230,185.4080090922612
7231,135.07083506661655
7232,307.02857208166773
7233,147.51297328074395
7234,191.1095599993853
7235,190.96477498483682
7236,125.24957473484191
7237,100.38197082708024
7238,313.4000230117126
7239,97.36096167475014
7240,178.3458455825532
7241,110.10844775242212
7242,287.23447908936095
7243,235.0096983330849
7244,305.10395817067706
7245,125.25493838437029
7246,425.51699921665755
7247,22.194144140193885
7248,297.1009870513881
7249,183.98433965220082
7250,58.767266438416065
7251,332.25267187333367
7252,126.0569712765686
7253,269.59019610856933
7254,81.58492876093318
7255,221.46404247856822
7256,312.4770754477402
7257,231.1832249566194
7258,148.34629735229677
7259,89.80651656207884
7260,126.05151331451226
7261,565.2104359362173
7262,113.12387262166065
7263,24.11827868178017
7264,202.38554980583717
7265,301.7657806317941
7266,222.47306605669831
7267,153.05076990547926
7268,131.4977183112703
7269,118.86354330581814
7270,97.15064086798154
7271,315.10765669466963
7272,522.7383832012582
7273,92.94600795384879
7274,102.04686076366914
7275,85.51362074102948
7276,261.21420668164893
7277,312.5620926513518
7278,308.48707903924617
7279,151.84455496611062
7280,346.0043187392188
7281,486.7610273892316
7282,98.94705722309304
7283,570.0520026575739
7284,823.9599828584433
7285,269.98023634116345
7286,118.16486862942843
7287,150.86070174590523
7288,91.22189341049993
7289,178.55516934155239
7290,306.47952242157464
7291,159.46186603933964
7292,348.46860407732777
7293,422.11734597328433
7294,113.8456700386109
7295,249.56192588121615
7296,310.3324943509043
7297,248.59795790437218
7298,81.20996192204645
7299,130.1141156472773
7300,136.48921043151304
7301,150.10169750330473
7302,70.1786987323416
7303,311.65223673798835
7304,154.98910913769134
7305,73.23786156830587
7306,267.8180724220672
7307,274.1153671786451
7308,343.230743087648
7309,179.6964479148133
7310,144.75639537277914
7311,86.05280845302019
7312,155.89066520668496
7313,67.21177192182785
7314,186.0757160061813
7315,346.1123180261344
7316,177.79916942886328
7317,217.12001181370098
7318,142.7402250409502
7319,284.6171062492773
7320,75.70516478297051
7321,89.00927294552207
7322,104.80219650232162
7323,71.81471089541071
7324,54.509699611757476
7325,203.41679071735584
7326,391.4808481246045
7327,110.59017355833392
7328,156.96675660417569
7329,289.2733479021101
7330,229.61576831053424
7331,297.387215988393
7332,223.07133210795166
7333,309.17161850837016
7334,104.46108669222907
7335,65.27100273664745
7336,128.05025068920358
7337,145.8602632761864
7338,904.7586682274027
7339,143.93975379069155
7340,245.86705517504618
7341,164.81210162187043
7342,517.003863675813
7343,156.65133144120776
7344,360.12084123574243
7345,382.7947014383357
7346,670.5466473798458
7347,343.4112394311497
7348,126.20269971464819
7349,49.57970821196329
7350,69.16762860765199
7351,340.0099238766407
7352,568.6595581603617
7353,197.19478926265666
7354,141.53398913411232
7355,293.58186992156396
7356,151.49079883272466
7357,62.86377437543773
7358,122.71646117197773
7359,354.9935354291801
7360,129.2383598467357
7361,322.15867996777087
7362,78.95768747623764
7363,364.93973167819075
7364,271.72652985193804
7365,196.2165403648873
7366,101.59534909048
7367,69.95879246513782
7368,420.14534269028155
7369,290.4722493644981
7370,365.55283826118847
7371,108.83808667268744
7372,136.14436055773052
7373,95.75526369476977
7374,621.3527133584541
7375,258.48153134142274
7376,58.0896148601822
7377,96.51525465111007
7378,67.90727717743128
7379,130.91143260836174
7380,50.39131693857538
7381,44.35731874993546
7382,160.11529716533724
7383,243.40814484057213
7384,247.1344554898218
7385,381.12565698345236
7386,338.112725114216
7387,78.44615093268024
7388,166.890201585993
7389,288.81333444694513
7390,102.26185394124407
7391,195.49622040964596
7392,570.8865043206365
7393,169.5984610092199
7394,225.72531676448455
7395,571.8279515039126
7396,204.14417582014605
7397,158.5389179585694
7398,249.29568788173754
7399,120.6568025171497
7400,88.18235000731407
7401,366.2187977714587
7402,104.46108669222907
7403,89.5655360894519
7404,161.79302992351745
7405,350.72753481216034
7406,88.5697187815688
7407,141.06696684907243
7408,296.5299615461351
7409,459.12773728791643
7410,676.3870000075968
7411,282.3893269886835
7412,14.376233671970855
7413,95.73608496646852
7414,278.88763869212664
7415,263.5050482053201
7416,444.53250561118006
7417,177.70968857586817
7418,218.28747009349058
7419,563.4028128154397
7420,482.6330505260282
7421,692.37175391023
7422,223.83001980900448
7423,179.0331732262785
7424,51.96405451982527
7425,66.11198433524902
7426,222.2454476918964
7427,77.34522106603924
7428,532.1543197901094
7429,149.28205037054644
7430,187.2857833748396
7431,81.97658926992383
7432,107.97143762835329
7433,223.3699040454398
7434,477.304208769839
7435,174.41928137940823
7436,332.9899203240893
7437,60.639941730209124
7438,504.0243872416479
7439,143.32464658962994
7440,348.8896658199919
7441,88.41733621878562
7442,85.09565555516394
7443,41.65747406406176
7444,55.74343516266248
7445,251.367295658902
7446,357.9251361895246
7447,594.135393187786
7448,88.10324888288505
7449,497.8793361403521
7450,305.78528200419356
7451,232.36296341103295
7452,47.554489610404694
7453,150.72694689388152
7454,452.2988553349847
7455,184.41656011122822
7456,104.39225088071515
7457,99.72782013068597
7458,33.47888453257736
7459,18.449136898724586
7460,99.22276856646148
7461,527.1784901580045
7462,84.84802698486456
7463,304.8278458873679
7464,104.35286826435973
7465,51.14226551759522
7466,384.2646586482735
7467,66.08004262601517
7468,130.5187891905881
7469,299.47578084110535
7470,166.99321003174933
7471,95.2003351890692
7472,172.5101293970695
7473,299.7605332933453
7474,332.0993685384843
7475,470.9442109773757
7476,231.7514550331304
7477,335.7525047270518
7478,367.4575628480373
7479,422.89742661255167
7480,287.8379957468316
7481,166.37099462929942
7482,242.22864735978644
7483,106.3194798139102
7484,258.5189511529271
7485,182.66311218331458
7486,123.12031466947802
7487,227.64865542741313
7488,191.9012180499275
7489,40.61102246888939
7490,234.07407260312166
7491,244.94723036221447
7492,208.97860445067562
7493,261.8496539051151
7494,61.90567429562828
7495,313.92519483625625
7496,192.92473589942634
7497,187.85260732344284
7498,709.733939153451
7499,155.54302204654994
7500,246.4314513120321
7501,30.898190292606106
7502,86.07777246745133
7503,64.76379314135858
7504,84.38955530063826
7505,59.18291419577195
7506,90.9687903634298
7507,124.13558638187025
7508,64.13826675736027
7509,71.31386018172427
7510,421.8645759994121
7511,244.71657938650705
7512,203.4445860852742
7513,417.4890621824201
7514,179.56851853989488
7515,118.94628225827303
7516,257.8841683650732
7517,118.36702188414063
7518,137.70371235207207
7519,354.18201457465335
7520,141.36819031333368
7521,239.7623158758058
7522,229.7380174893014
7523,59.78650367679522
7524,149.63456992960016
7525,334.5019130242419
7526,202.4317980636051
7527,335.6129469293974
7528,119.91541828023094
7529,246.22947524284993
7530,271.1857939494268
7531,54.959789708668445
7532,56.5309570911255
7533,52.39932521247413
7534,179.86002581292695
7535,189.60975404248836
7536,38.20692128703787
7537,303.05581811326095
7538,459.1037622007338
7539,366.2211517247934
7540,113.04620899799191
7541,368.6784874179726
7542,857.6604727682867
7543,377.723624677262
7544,110.82094611798482
7545,218.02897794225697
7546,153.41006595387174
7547,322.29148902535223
7548,79.8620000800283
7549,127.65941135198932
7550,161.84208102213273
7551,339.76157241079153
7552,62.43991248557758
7553,397.6431301931049
7554,159.43794868424314
7555,185.64735808466733
7556,210.90399892403047
7557,337.38335891888
7558,97.68791727695093
7559,54.308327412082036
7560,341.71900930345686
7561,141.5127352786333
7562,523.4239177523942
7563,239.04419939863823
7564,74.153130319558
7565,124.99158026761734
7566,281.8529671158773
7567,174.52244537382333
7568,64.7817663320541
7569,293.7860769720956
7570,499.20664921501333
7571,441.56144213808585
7572,355.4833256132372
7573,118.81067470690924
7574,203.38282538799064
7575,110.1499203283036
7576,169.0584980035118
7577,141.7728946061701
7578,318.2099639757675
7579,226.4576690052914
7580,302.6079465554214
7581,419.2720360818041
7582,393.43521828496534
7583,211.56636872287572
7584,151.2808691920034
7585,269.36438164186916
7586,199.7604976304337
7587,161.01065195812257
7588,356.5846490672934
7589,355.53900139469806
7590,120.4946433165935
7591,337.57341080235557
7592,697.0528807820028
7593,151.86542892962075
7594,708.4744331596995
7595,855.4865484715166
7596,121.31250821278239
7597,201.33894311242358
7598,194.63852832897544
7599,121.53093860613147
7600,207.35292903181784
7601,619.8323081163873
7602,238.5149821264179
7603,190.58314245453417
7604,91.91691222931611
7605,507.58721469319187
7606,358.0158086990683
7607,180.783911140798
7608,394.482144261432
7609,212.91681679070905
7610,62.733873952238746
7611,274.16590126174583
7612,348.5320753613962
7613,143.65912938544182
7614,181.30343527201586
7615,440.148363318574
7616,122.04608994083576
7617,270.75825745723307
7618,219.8482397205444
7619,445.76310798103424
7620,121.95125405108806
7621,457.279277731604
7622,124.69235768025713
7623,758.6814332022366
7624,611.5876267096626
7625,188.84278424104144
7626,237.90654347367928
7627,302.13036582988616
7628,154.30708031504912
7629,226.95923910775508
7630,251.54634108521256
7631,162.97240868115585
7632,109.83293570436848
7633,262.68632861141725
7634,185.23287426712128
7635,81.18987062065347
7636,140.258170868482
7637,145.9897102567531
7638,131.73214634773797
7639,193.9461887225105
7640,163.22486277295832
7641,331.216597558531
7642,392.8035961208744
7643,275.4405888199089
7644,400.26882553308855
7645,225.24291018616307
7646,178.0690210441774
7647,184.95857930673108
7648,197.5856942242922
7649,172.27366238482324
7650,71.43643319631374
7651,263.02876675289883
7652,176.92162263534877
7653,184.0855975515332
7654,64.81862235220117
7655,176.02318724757833
7656,293.0511613400325
7657,176.88271309942917
7658,385.8335682938214
7659,562.8272344217049
7660,379.70653651782123
7661,249.92087319704962
7662,379.5466917025286
7663,126.75805720378149
7664,226.9203916817959
7665,150.3438788700808
7666,215.5730822579947
7667,243.4972777607725
7668,165.61737433958157
7669,229.80884133791184
7670,28.789158179188426
7671,101.34065777565975
7672,107.62012261258602
7673,447.7796711071524
7674,448.11115811300743
